Market,DownStream,Upstream,Distance1,Distance2,Distance3,Match
8,19,21,104.9457025448,97.6283858717,123.8148653277,0
8,20,21,98.2330938535,113.9620697192,112.2656255479,0
8,21,21,100.904058197,105.8977536198,105.5388711573,0
8,22,21,98.0106304258,90.331393074,99.8805612079,0
8,23,21,97.9026538555,100.4557723986,101.1058346535,0
8,24,21,98.3333643816,85.7498188897,106.080774846,0
8,25,21,98.0456351924,82.0309724688,112.7405614208,0
8,26,21,103.9097545176,110.2091230099,106.0309769455,0
8,27,21,82.8781662066,88.4957971692,124.1539360524,0
8,28,21,97.5178352281,103.2476949735,108.2409351139,0
8,29,21,100.747646656,108.4422008041,120.749734413,0
8,30,21,102.9873877202,83.216530332,111.7201350216,0
8,31,21,113.8756876692,107.8482542013,129.2949897807,0
8,32,21,88.952343725,95.8749335541,84.1494515948,0
8,33,21,108.4175080706,92.1027450195,107.8588672118,0
8,34,21,92.2711081279,98.9741786703,113.9525348358,0
8,35,21,106.8493386217,105.6219675995,107.8635219551,0
8,36,21,95.7095106474,108.0185924459,116.5032560422,0
8,37,21,107.9238057832,91.5777101663,129.3565701144,0
8,38,21,83.8994701386,103.245601456,108.7431296304,0
8,39,21,79.7562351585,118.2130226991,115.577342974,0
8,40,21,99.6624626687,94.9034225072,121.3139655612,0
8,41,21,80.4979204965,109.8046853397,130.8598339098,0
8,42,21,80.9348555496,110.0863477583,115.3843802076,0
8,43,21,96.5398879561,107.1569273603,132.463403846,0
8,44,21,104.7624871212,92.4848603615,106.1873430042,0
8,45,21,92.4072845765,75.0974854526,112.9775328881,0
8,46,21,92.0645976522,107.9185244193,115.0352407036,0
8,47,21,81.8729229659,89.7302309995,128.1987866652,0
8,48,21,101.9485502538,86.9041664235,109.3303140921,0
8,49,21,92.5271024046,107.0291282484,112.5353595068,0
8,50,21,86.6180413537,89.6036162661,139.3803537159,0
8,1,22,108.0628433055,153.6093576372,122.635740921,0
8,2,22,115.1004026112,100.5967629654,112.0832011921,0
8,3,22,120.1107095903,98.5300724857,116.2378838897,0
8,4,22,107.312890288,117.0835551795,102.674663009,0
8,5,22,112.3689334848,107.2196244497,94.8597612583,0
8,6,22,101.7186256734,111.5330113458,117.224751479,0
8,7,22,98.3314038432,132.3302008634,122.1010332921,1
8,8,22,114.8893904347,106.9003584579,111.4428398243,0
8,9,22,115.2132149825,138.0851188647,103.7411015705,0
8,10,22,119.8257894878,116.1806236825,105.9979461672,0
8,11,22,99.6038773827,111.4084136107,129.2216734932,0
8,12,22,92.4088690892,144.9898109576,117.1195453284,0
8,13,22,102.7693258789,111.4827063397,114.4904889251,0
8,14,22,91.6222708766,110.1880611962,115.9410211474,0
8,15,22,106.4961585544,128.4487456503,102.3851824453,0
8,16,22,116.9506438442,124.7659719776,113.6191683213,0
8,17,22,93.3286813179,113.9823869666,114.958157415,0
8,18,22,102.1944677433,109.5139879406,130.4282715695,0
8,19,22,116.8257166349,115.8327874266,124.7806738964,0
8,20,22,109.3532303698,135.2121524762,113.1413451381,0
8,21,22,112.3265519634,125.6441133844,106.3621192045,0
8,22,22,109.1055837417,107.1751515552,100.6596720328,0
8,23,22,108.9853840585,119.1873861903,101.894503132,0
8,24,22,109.464851675,101.7392682942,106.9082499723,0
8,25,22,109.1445511015,97.3269824298,113.6199857126,0
8,26,22,115.6724977061,130.7594077695,106.8580636269,0
8,27,22,92.260101421,104.9972789176,125.1223895168,0
8,28,22,108.5570033736,122.4999081709,109.0852604083,0
8,29,22,112.1524343967,128.6630141599,121.691633658,0
8,30,22,114.6457175761,98.7336068528,112.5915995539,0
8,31,22,126.7665897379,127.9583165459,130.303545649,0
8,32,22,99.0218851276,113.7523753851,84.8058530793,0
8,33,22,120.6905358579,109.2768009016,108.7002122142,0
8,34,22,102.7163387385,117.4295251968,114.8414130353,0
8,35,22,118.9448472282,125.3169025719,108.7049032664,0
8,36,22,106.5439736838,128.1604171286,117.4120309512,0
8,37,22,120.1409457163,108.6538647545,130.3656063356,0
8,38,22,93.3970185206,122.497424283,109.5913722554,0
8,39,22,88.7847630018,140.255764828,116.4788953675,0
8,40,22,110.9444059218,112.599710291,122.2602660488,0
8,41,22,89.6104082548,130.2795561131,131.8805962274,0
8,42,22,90.0968050244,130.613739074,116.2844274095,0
8,43,22,107.4683509742,127.1380805632,133.4966746906,0
8,44,22,116.6217609451,109.7301678686,107.0156494074,0
8,45,22,102.8679305694,89.1006339093,113.8588056581,0
8,46,22,102.486450961,128.0416897897,115.932564469,0
8,47,22,91.1410631075,106.4618930274,129.1987916834,0
8,48,22,113.4892821191,103.1088627139,110.1831370054,0
8,49,22,103.001311959,126.9864512269,113.4131831364,0
8,50,22,96.4233361565,106.3116689162,140.4675797091,0
8,1,23,93.8667185541,117.8260826768,105.6157149726,0
8,2,23,99.9797596185,77.16276334,96.5277115906,0
8,3,23,104.3318667877,75.5775080726,100.1057858151,0
8,4,23,93.2152862332,89.8089599805,88.42493927,0
8,5,23,97.6071212917,82.2428303151,81.6946302292,0
8,6,23,88.3559354515,85.5514144331,100.9556907877,0
8,7,23,85.4136901015,101.5039020239,105.1552168494,0
8,8,23,99.7964679339,81.9979372844,95.9762229039,0
8,9,23,100.0777519235,105.9182128097,89.3433719414,0
8,10,23,104.0843763992,89.1163662293,91.2869999072,0
8,11,23,86.5189998634,85.4558417201,111.2876175693,0
8,12,23,80.2691937522,111.2144579988,100.8650856938,0
8,13,23,89.2686060555,85.51282797,98.6009034118,0
8,14,23,79.5859302846,84.5197702028,99.8501232281,0
8,15,23,92.5058478598,98.5266311735,88.1756343244,0
8,16,23,101.5869362183,95.7017590308,97.8505092131,0
8,17,23,81.0681710228,87.4302084,99.0036664364,0
8,18,23,88.7692665492,84.0027222028,112.3267576891,0
8,19,23,101.4784205914,88.8495583728,107.462962994,0
8,20,23,94.9875885561,103.7145034757,97.4390008164,0
8,21,23,97.5703073951,96.3753375392,91.6006311163,0
8,22,23,94.7724750571,82.2087173743,86.6895992213,0
8,23,23,94.6680659051,91.4227038984,87.7530540383,0
8,24,23,95.0845462645,78.0391222377,92.0709670158,0
8,25,23,94.8063233076,74.6546776501,97.8512131626,0
8,26,23,100.4766990624,100.2990249266,92.0277457924,0
8,27,23,80.1399695673,80.5381798145,107.7572535433,0
8,28,23,94.2959612301,93.9635744206,93.9458406209,0
8,29,23,97.4190635065,98.6909858685,104.8026358258,0
8,30,23,99.5848061736,75.7336291418,96.9655517836,0
8,31,23,110.1133695636,98.1504474495,112.2193418805,0
8,32,23,86.0134634409,87.2537779791,73.0360557172,0
8,33,23,104.8355217667,83.8207878461,93.6142314178,0
8,34,23,89.2225797911,90.0743363383,98.9031244488,0
8,35,23,103.3191627826,96.1243504325,93.6182714214,0
8,36,23,92.547381556,98.3054687341,101.1169786407,0
8,37,23,104.3581308193,83.3429645735,112.2727894622,0
8,38,23,81.1275308246,93.9616691539,94.3817116336,0
8,39,23,77.1211834305,107.5832071477,100.3133484665,0
8,40,23,96.3697327154,86.3696260319,105.292350456,0
8,41,23,77.8383643617,99.9309546357,113.5775211775,0
8,42,23,78.2608635972,100.1872897301,100.1458697831,0
8,43,23,93.3503241799,97.5212853059,114.9693118664,0
8,44,23,101.3012583888,84.1685430516,92.1634609987,0
8,45,23,89.3542571308,68.3446556839,98.0568884339,0
8,46,23,89.0228921774,98.2143989096,99.8428402116,0
8,47,23,79.167938375,81.6616123049,111.267911416,0
8,48,23,98.5802906691,79.0896698593,94.8913481939,1
8,49,23,89.4701163195,97.4049779989,97.6731117235,0
8,50,23,83.7562836605,81.546382876,120.972758431,0
8,1,24,111.5866237943,134.7769193966,107.1486066806,0
8,2,24,118.8536682164,88.2636450168,97.9287012892,0
8,3,24,124.0273544055,86.4503298615,101.5587071822,0
8,4,24,110.8122158418,102.7291639118,89.7083264649,0
8,5,24,116.0331296438,94.0745466583,82.8803346605,0
8,6,24,105.035529963,97.8591142586,102.4209475567,0
8,7,24,101.5378554939,116.1065776841,106.681424952,0
8,8,24,118.6357752234,93.7944225337,97.3692083729,0
8,9,24,118.9701592437,121.1559453237,90.6400891396,0
8,10,24,123.7331434509,101.9369314107,92.6119266498,0
8,11,24,102.851822643,97.7497921498,112.9028304778,0
8,12,24,95.4221950385,127.2141252677,102.3290274332,0
8,13,24,106.120492055,97.8149766237,100.0319831263,0
8,14,24,94.6099469416,96.6790543932,101.2993339443,0
8,15,24,109.9688516112,112.7009871365,89.4554031423,0
8,16,24,120.7642432677,109.4697198616,99.2706978112,0
8,17,24,96.3720010772,100.0081975287,100.4405917971,0
8,18,24,105.5268885874,96.0876222159,113.9570525319,0
8,19,24,120.6352423542,101.6317397235,109.0226654012,0
8,20,24,112.9190886036,118.6352033238,98.8532168392,0
8,21,24,115.9893661193,110.2402015264,92.9301098584,0
8,22,24,112.66336656,94.0355261207,87.9477999336,0
8,23,24,112.5392473307,104.5750661858,89.026689585,0
8,24,24,113.0343497258,89.2660797055,93.4072721472,0
8,25,24,112.7036045917,85.394738106,99.2714119778,0
8,26,24,119.4444185444,114.7283631178,93.3634236171,0
8,27,24,95.2685762615,92.1246596901,109.3212272424,0
8,28,24,112.0968977417,107.4814744596,95.3093574055,0
8,29,24,115.8095708185,112.888986423,106.3237266167,0
8,30,24,118.3841565285,86.6289110066,98.3728962334,0
8,31,24,130.9002736378,112.2706844199,113.8480777053,0
8,32,24,102.2508524221,99.8063852637,74.0960908097,0
8,33,24,124.6260880092,95.8795142014,94.9729352728,0
8,34,24,106.065777077,103.0327181603,100.3385905572,0
8,35,24,122.8234748775,109.9531066125,94.9770339125,0
8,36,24,110.0182259261,112.4480075619,102.584576319,1
8,37,24,124.05857649,95.3329497461,113.9023010178,0
8,38,24,96.4425666619,107.4792950952,95.7515545891,0
8,39,24,91.6799118429,123.060471067,101.769282369,0
8,40,24,114.5621501988,98.7950363923,106.8205488966,0
8,41,24,92.5324802505,114.3073410589,115.2259694265,0
8,42,24,93.0347377489,114.6005533389,101.5993729234,0
8,43,24,110.9727458869,111.5510090002,116.6379603708,0
8,44,24,120.4246359502,96.2772985818,93.5011085749,0
8,45,24,106.2223121086,78.1769362186,99.4800723912,0
8,46,24,105.8283929756,112.3438361415,101.291945223,0
8,47,24,94.1130476498,93.409712768,112.8828383122,0
8,48,24,117.1900113039,90.4677624646,96.2685879431,0
8,49,24,106.3600428817,111.4179693524,99.0907255993,0
8,50,24,99.5675683479,93.2779060653,122.7285401187,0
8,1,25,95.2580853239,149.774733451,94.1364775561,0
8,2,25,101.4617387195,98.0855176463,86.0362376758,0
8,3,25,105.8783562646,96.070418954,89.2254155743,0
8,4,25,94.5969969576,114.1607421464,78.8141453489,0
8,5,25,99.0539312702,104.5430494579,72.8153450177,0
8,6,25,89.6656170339,108.7487592049,89.982945459,0
8,7,25,86.6797593955,129.0267784899,93.7260303868,0
8,8,25,101.2757301406,104.2317534564,85.5446895914,0
8,9,25,101.561183544,134.6380337086,79.6327547442,1
8,10,25,105.6271973778,113.2803509622,81.3651322642,0
8,11,25,87.8014529331,108.6272718628,99.1919082903,0
8,12,25,81.4590072509,141.3703606558,89.9021881172,0
8,13,25,90.5918159637,108.6997099868,87.8840969209,0
8,14,25,80.7656159117,107.4373836919,88.997540628,0
8,15,25,93.8770427274,125.2422179079,78.5919370401,0
8,16,25,103.0927381625,121.6513790835,87.2152621111,0
8,17,25,82.2698275948,111.1369898854,88.2430841458,0
8,18,25,90.0850748522,106.7801376509,100.1181055952,0
8,19,25,102.9826140311,112.9411979098,95.7829505449,0
8,20,25,96.3955697479,131.8367865601,86.8484800374,0
8,21,25,99.0165716889,122.5075990245,81.644675297,0
8,22,25,96.1772676663,104.4996867617,77.2674171978,0
8,23,25,96.0713108792,116.2120542131,78.2152864665,0
8,24,25,96.49396464,99.1995020658,82.0638909871,0
8,25,25,96.2116176424,94.897362213,87.2158895492,0
8,26,25,101.966044193,127.4951978586,82.0253674235,0
8,27,25,81.3278676029,102.3761814049,96.0452550296,0
8,28,25,95.6936905744,119.4418841162,83.7349869703,0
8,29,25,98.8630859438,125.4511375297,93.4117709451,0
8,30,25,101.0609309622,96.2688723949,86.4264895764,0
8,31,25,111.7455570489,124.7640316208,100.0223646739,0
8,32,25,87.2884230498,110.9127201934,65.097859931,0
8,33,25,106.3894768161,106.5488716259,83.4394199488,0
8,34,25,90.5451074616,114.4980755479,88.1534699388,0
8,35,25,104.8506411594,122.1885565327,83.4430208495,0
8,36,25,93.9191920688,124.9610870695,90.1267031408,0
8,37,25,105.9050096024,105.941486133,100.0700031061,0
8,38,25,82.3300672746,119.4394622347,84.1234837184,0
8,39,25,78.2643346295,136.7544927939,89.4104185058,0
8,40,25,97.7982011414,109.7888296319,93.8482591165,0
8,41,25,78.9921461839,127.0273249696,101.2329251946,0
8,42,25,79.4209080374,127.3531655607,89.261142867,0
8,43,25,94.7340365437,123.9642715829,102.4734439278,0
8,44,25,102.8028257902,106.9909209754,82.146331917,0
8,45,25,90.678736627,86.8763719825,87.3992102375,0
8,46,25,90.3424599201,124.8453235783,88.9910491932,0
8,47,25,80.3414281952,103.8042336491,99.1743439737,0
8,48,25,100.041525734,100.534906642,84.5777285306,0
8,49,25,90.7963131723,123.8164274426,87.0571457285,0
8,50,25,84.9977855649,103.6577596545,107.8243835388,0
8,1,26,87.1355350404,131.1715189114,107.373109347,0
8,2,26,92.8102098566,85.902515307,98.1338859877,0
8,3,26,96.8502273686,84.1377079183,101.7714976353,0
8,4,26,86.530816939,99.9810689184,89.8962874578,0
8,5,26,90.6077134528,91.5579702467,83.0539893323,0
8,6,26,82.0199302601,95.2412973534,102.6355446153,0
8,7,26,79.2886733595,113.0006251709,106.9049487579,0
8,8,26,92.640062021,91.2853396875,97.5732207962,0
8,9,26,92.9011751323,117.9149178094,90.8300024043,0
8,10,26,96.6204845188,99.2100293297,92.8059713987,0
8,11,26,80.3147213451,95.1348997066,113.1393896574,0
8,12,26,74.5130889051,123.8110361407,102.5434318965,0
8,13,26,82.8671532442,95.1983404388,100.2415747173,0
8,14,26,73.878822269,94.0928051216,101.5115809467,0
8,15,26,85.8722523999,109.6861371493,89.6428341986,0
8,16,26,94.3021358032,106.5413091005,99.4786943224,0
8,17,26,75.254771506,97.3328907661,100.6510395236,0
8,18,26,82.4036213799,93.5171942724,114.1958205658,0
8,19,26,94.2014018332,98.9130017871,109.2510946813,0
8,20,26,88.1760274411,115.4616078629,99.0603386251,0
8,21,26,90.5735394811,107.2911797068,93.1248212793,0
8,22,26,87.9763397336,91.5199935427,88.1320721907,0
8,23,26,87.8794177631,101.7775916919,89.213222381,0
8,24,26,88.266032311,86.878133991,93.6029833404,0
8,25,26,88.0077607257,83.1103541656,99.4794099853,0
8,26,26,93.2715137671,111.6592790498,93.5590429369,0
8,27,26,74.3931313881,89.6602444606,109.5502820829,0
8,28,26,87.5339967189,104.6062510022,95.5090539349,1
8,29,26,90.4331412936,109.8691072905,106.5465009567,0
8,30,26,92.4435785281,84.3115118616,98.5790116295,0
8,31,26,102.217138511,109.2673454068,114.0866174102,0
8,32,26,79.8454369455,97.1364771557,74.2513403316,0
8,33,26,97.3177652429,93.3146533292,95.1719269151,0
8,34,26,82.8244275238,100.2765028253,100.5488245661,0
8,35,26,95.9101443798,107.011764833,95.1760341424,0
8,36,26,85.9108077142,109.4399249997,102.7995162201,0
8,37,26,96.8746080061,92.7827099512,114.1409543338,0
8,38,26,75.3098746158,104.6041299377,95.9521776302,0
8,39,26,71.5908224414,119.7684958231,101.9825140289,0
8,40,26,89.4590580261,96.1521827513,107.0443642013,0
8,41,26,72.2565743194,111.2495196993,115.4673961532,0
8,42,26,72.6487761296,111.5348882943,101.8122485812,0
8,43,26,86.656171313,108.5669219341,116.8823455655,0
8,44,26,94.0369439343,93.7017966295,93.6970163785,0
8,45,26,82.9466622798,76.0856347922,99.6885075935,0
8,46,26,82.6390595112,109.3385402559,101.5041767443,0
8,47,26,73.4908045642,90.9109212446,113.1193556033,0
8,48,26,91.5110968424,88.0476706851,96.4702942962,0
8,49,26,83.0542132048,108.4374412133,99.2983450244,0
8,50,26,77.7501195543,90.7826404864,122.9856865751,0
8,1,27,108.9933722537,117.5744400056,124.7763282147,0
8,2,27,116.0915319699,76.9979658398,114.0395955883,0
8,3,27,121.1449826933,75.4160962223,118.2667976095,0
8,4,27,108.2369613921,89.6171538364,104.4668328721,0
8,5,27,113.3365421678,82.067183251,96.515523258,0
8,6,27,102.5945245751,85.3687011835,119.2708908152,0
8,7,27,99.1781353838,101.2871188427,124.2322873493,0
8,8,27,115.8787027679,81.8228132414,113.3880568149,0
8,9,27,116.2053157683,105.6920019285,105.5518859486,0
8,10,27,120.8576091444,88.9260392666,107.8481234077,0
8,11,27,100.4615661907,85.2733325864,131.4772171893,0
8,12,27,93.2046016938,110.976935859,119.163848308,0
8,13,27,103.6542723581,85.33019713,116.4889021445,0
8,14,27,92.4112300854,84.339260249,117.9647531754,0
8,15,27,107.413196783,98.3162065876,104.1722994713,0
8,16,27,117.9577056267,95.4973675605,115.6023727786,0
8,17,27,94.1323344239,87.2434825862,116.9647337134,0
8,18,27,103.0744641202,83.823316515,132.7048762425,1
8,19,27,117.8317026695,88.6598012351,126.9587006529,0
8,20,27,110.2948708387,103.4929990846,115.116209268,0
8,21,27,113.2937956992,96.1695074987,108.2186530272,0
8,22,27,110.0450917259,82.0331431655,102.4166705498,0
8,23,27,109.9238570035,91.2274512608,103.6730554289,0
8,24,27,110.4074533148,77.8724530866,108.7743164204,0
8,25,27,110.0843946336,74.4952367006,115.6032044374,0
8,26,27,116.6685533746,100.0848150167,108.7232540804,0
8,27,27,93.0545529874,80.3661733942,127.306380865,0
8,28,27,109.4917875333,93.7628952134,110.9893262263,0
8,29,27,113.1181788064,98.4802102682,123.8157417099,0
8,30,27,115.6329316427,75.5718838618,114.5568679623,0
8,31,27,127.8581766128,97.940826284,132.577973251,0
8,32,27,99.8745624014,87.06742897,86.2861257157,0
8,33,27,121.7298018439,83.6417707179,110.5975570774,0
8,34,27,103.6008289456,89.8819634266,116.8459515791,0
8,35,27,119.9690810925,95.9190564283,110.6023300112,0
8,36,27,107.4614236484,98.0955164877,119.4614392206,0
8,37,27,121.1754791825,83.1649679385,132.6411171969,0
8,38,27,94.2012600781,93.7609940158,111.504272175,0
8,39,27,89.5492884354,107.3534403168,118.5120159043,0
8,40,27,111.8997480005,86.1851653174,124.3942994885,0
8,41,27,90.3820433182,99.7175308183,134.1825509956,0
8,42,27,90.8726284495,99.9733184545,118.314153539,0
8,43,27,108.3937607501,97.3130078501,135.8268378506,0
8,44,27,117.6259907176,83.9887832181,108.8835904956,0
8,45,27,103.7537261334,68.198691129,115.8461929469,0
8,46,27,103.3689616048,98.0046411622,117.9561488871,0
8,47,27,91.925878637,81.4872065554,131.4539359811,0
8,48,27,114.4665381221,78.9207570402,112.1063660843,0
8,49,27,103.88825607,97.1969489421,115.3927921552,0
8,50,27,97.2536373298,81.3722232235,142.9194189041,0
8,1,28,104.169303147,130.0258235581,106.5659398193,0
8,2,28,110.953296852,85.1522143771,97.3961716485,0
8,3,28,115.7830808055,83.4028213987,101.0064378156,0
8,4,28,103.4463711859,99.1078012531,89.2204986655,0
8,5,28,108.320243466,90.7582727061,82.4296370177,0
8,6,28,98.0536697847,94.4094284178,101.8639893853,0
8,7,28,94.7884906827,112.0136404027,106.1012985933,0
8,8,28,110.7498875143,90.4880233922,96.8397212168,0
8,9,28,111.0620445561,116.8850099868,90.1471944779,0
8,10,28,115.508426469,98.3434961787,92.1083092693,0
8,11,28,96.0151165777,94.3039600832,112.2888725375,0
8,12,28,89.0793468242,122.729629674,101.7725691172,0
8,13,28,99.0665129125,94.366846703,99.4880159816,0
8,14,28,88.3210900067,93.2709674963,100.7484750317,0
8,15,28,102.6590665681,108.7281022139,88.9689507227,0
8,16,28,112.7368732784,105.6107421315,98.7308704845,0
8,17,28,89.9660179126,96.4827531631,99.8944026661,0
8,18,28,98.5123671066,92.7003842223,113.3373618035,0
8,19,28,112.616447238,98.0490629727,108.4298075356,0
8,20,28,105.4131971365,114.4531280594,98.3156597457,0
8,21,28,108.2793889649,106.3540631203,92.4247622191,0
8,22,28,105.1744732987,90.7206277032,87.4695457581,0
8,23,28,105.05860445,100.8886326036,88.5425684807,0
8,24,28,105.520796689,86.1193116853,92.8993297318,0
8,25,28,105.2120366516,82.3844408929,98.7315807674,0
8,26,28,111.5047791705,110.6840100416,92.855719647,0
8,27,28,88.9359393045,88.8771222835,108.7267458177,0
8,28,28,104.6456584636,103.6925854695,94.7910715794,0
8,29,28,108.111544912,108.9094742334,105.7455453973,0
8,30,28,110.5149942698,83.575107281,97.8379510907,0
8,31,28,122.1991473793,108.3129683367,113.2289795746,0
8,32,28,95.454093697,96.288055094,73.6931612896,0
8,33,28,116.34201574,92.4996123386,94.4564788875,0
8,34,28,99.0154349164,99.4006547427,99.7929561021,0
8,35,28,114.6592248517,106.0770887483,94.460555239,0
8,36,28,102.7051589025,108.4840405624,102.0267283455,0
8,37,28,115.8122275138,91.9723151297,113.2829080244,0
8,38,28,90.0318929032,103.6904829311,95.2308641247,0
8,39,28,85.5858184836,118.7223982383,101.2158679087,0
8,40,28,106.9470421045,95.3123578419,106.2396659913,0
8,41,28,86.3817154637,110.2778296645,114.5993784141,0
8,42,28,86.8505871961,110.560705756,101.0468824192,0
8,43,28,103.596230572,107.6186625939,116.0036910472,0
8,44,28,112.4198401395,92.8833742015,92.9926558833,0
8,45,28,99.1615648432,75.4210777377,98.9391064997,0
8,46,28,98.7938300719,108.3835413464,100.7411264898,1
8,47,28,87.8572203133,90.1168752436,112.2689890879,0
8,48,28,109.4002255666,87.2786332599,95.7450858863,0
8,49,28,99.2901404571,107.4903128004,98.5518769492,0
8,50,28,92.9491713089,89.989714932,122.0611506353,0
8,1,29,112.9888997688,132.0041805065,100.3040812418,0
8,2,29,120.3472669808,86.4478145154,91.6731324309,0
8,3,29,125.5859693484,84.671804334,95.0712578689,0
8,4,29,112.2047600615,100.6157371529,83.9778653644,0
8,5,29,117.4912835373,92.1391696274,77.586037548,0
8,6,29,106.3554802861,95.8458780675,95.8784193547,0
8,7,29,102.8138515804,113.7179400391,99.8667425259,0
8,8,29,120.1266357913,91.864808441,91.149379256,0
8,9,29,120.4652219163,118.6634280376,84.8501081486,0
8,10,29,125.2880611321,99.8398030943,86.695987026,1
8,11,29,104.1443309646,95.7388050208,105.690732073,0
8,12,29,96.6213374356,124.5969742445,95.7923709792,0
8,13,29,107.4540767747,95.8026484674,93.6420591281,0
8,14,29,95.798882058,94.6900953402,94.8284530846,0
8,15,29,111.350797523,110.3824120319,83.7410984825,0
8,16,29,122.2818516616,107.2176209791,92.9294038127,0
8,17,29,97.5830794048,97.9507486727,94.0245663634,0
8,18,29,106.8530136685,94.11083058,106.6776116773,0
8,19,29,122.1512296319,99.5408900553,102.0584273223,0
8,20,29,114.3381092678,116.194544764,92.5385910282,0
8,21,29,117.4469700496,107.9722516771,86.99384507,0
8,22,29,114.0791736412,92.1009518517,82.329799172,0
8,23,29,113.9534946424,102.4236640448,83.3397706369,0
8,24,29,114.4548188424,87.4296263137,87.4405267999,0
8,25,29,114.1199173323,83.6379290587,92.9300723591,0
8,26,29,120.9454410928,112.3680792084,87.3994792617,0
8,27,29,96.465788177,90.229397298,102.3379173885,0
8,28,29,113.5055861774,105.2702793564,89.2211091163,0
8,29,29,117.2649153147,110.5665436463,99.5318935344,0
8,30,29,119.8718550789,84.8467115645,92.0889527308,0
8,31,29,132.5452585163,109.960961848,106.5755980329,0
8,32,29,103.5358085293,97.7530882515,69.3629207371,0
8,33,29,126.1922270595,93.9070039305,88.9061772289,0
8,34,29,107.3986742098,100.91304644,93.9290808413,0
8,35,29,124.3669610237,107.6910631101,88.9100140524,0
8,36,29,111.4007923103,110.1346369561,96.0315957064,0
8,37,29,125.6175837915,93.3716838375,106.6263576247,0
8,38,29,97.6545317663,105.2681448276,89.6350592702,0
8,39,29,92.8320260781,120.5287723497,95.2683817633,0
8,40,29,116.0018187303,96.7625456604,99.9969793985,0
8,41,29,93.6953084597,111.955718753,107.8654716713,0
8,42,29,94.203877679,112.2428988348,95.1093259309,0
8,43,29,112.36730744,109.2560921682,109.1872663149,0
8,44,29,121.9379765998,94.2966047716,87.5283690683,0
8,45,29,107.5571763707,76.5686175811,93.1254037938,0
8,46,29,107.1583069729,110.0326086336,94.821536346,0
8,47,29,95.2957383803,91.4880132332,105.6720169832,0
8,48,29,118.6627033858,88.6065870912,90.119065149,0
8,49,29,107.6966379655,109.1257895188,92.7609280114,0
8,50,29,100.8188044208,91.3589181637,114.8887870792,0
8,1,30,95.0580256704,132.4589226737,94.1522180838,0
8,2,30,101.2486502429,86.7456192241,86.0506237653,0
8,3,30,105.6559920717,84.9634908522,89.2403349251,0
8,4,30,94.3983257124,100.962349042,78.8273238348,0
8,5,30,98.845899636,92.4565805269,72.8275204462,0
8,6,30,89.4773026015,96.1760582341,89.9979914761,0
8,7,30,86.4977158181,114.1096878027,93.7417022838,0
8,8,30,101.0630323165,92.1812741917,85.5589934893,0
8,9,30,101.3478862149,119.072212549,79.6460701095,0
8,10,30,105.4053606651,100.1837419624,81.3787372997,0
8,11,30,87.6170535912,96.0686163307,99.2084941349,0
8,12,30,81.2879282218,125.0261992727,89.9172206309,0
8,13,30,90.4015563417,96.132679712,87.8987919903,0
8,14,30,80.5959931329,95.0162939423,89.0124218759,0
8,15,30,93.6798835197,110.7626692106,78.6050783706,0
8,16,30,102.8762242844,107.5869757461,87.2298453448,0
8,17,30,82.0970456924,98.2881799234,88.2578392413,0
8,18,30,89.8958794806,94.4350336688,100.1348463089,0
8,19,30,102.7663314342,99.8837991957,95.7989663788,0
8,20,30,96.1931211661,116.5948242013,86.8630019416,0
8,21,30,98.8086185168,108.3442060769,81.6583270749,0
8,22,30,95.9752775594,92.4182310945,77.2803370559,0
8,23,30,95.8695433013,102.7765040744,78.2283648174,1
8,24,30,96.2913094108,87.730813273,82.0776128619,0
8,25,30,96.0095553942,83.9260539724,87.2304728879,0
8,26,30,101.7518965814,112.7551768266,82.0390828567,0
8,27,30,81.1570639913,90.5402292088,96.0613147234,0
8,28,30,95.4927160691,105.6329257119,83.7489882685,0
8,29,30,98.6554551202,110.9474351414,93.4273902949,0
8,30,30,100.8486842563,85.1390006219,86.4409409197,0
8,31,30,111.5108706458,110.3397671699,100.0390893789,0
8,32,30,87.1051011659,98.0898385804,65.1087449216,0
8,33,30,106.1660391752,94.2305048553,83.4533718252,0
8,34,30,90.3549459362,101.260682532,88.1682100499,0
8,35,30,104.6304353589,108.0620488413,83.4569733281,0
8,36,30,93.7219443397,110.5140405727,90.1417731956,0
8,37,30,105.6825894326,93.6933406343,100.0867357766,0
8,38,30,82.1571588578,105.6307838299,84.1375499769,0
8,39,30,78.0999650056,120.9439827993,89.4253687909,0
8,40,30,97.5928067734,97.0958836619,93.8639514513,0
8,41,30,78.8262480207,112.3413958276,101.2498523169,0
8,42,30,79.2541093947,112.6295652182,89.2760681917,0
8,43,30,94.5350774899,109.6324692795,102.4905784769,0
8,44,30,102.5869207819,94.6214478352,82.1600675767,0
8,45,30,90.4882944555,76.832389372,87.4138242291,0
8,46,30,90.1527239921,110.4116607721,89.0059293557,0
8,47,30,80.1726962894,91.8031809593,99.1909268814,0
8,48,30,99.8314199682,88.9118285713,84.5918707432,0
8,49,30,90.6056240683,109.5017177495,87.0717025236,0
8,50,30,84.8192744446,91.6736411693,107.8424128166,0
8,1,31,98.0556784949,106.4220064434,99.2693796671,0
8,2,31,104.441524282,69.6943826936,90.7274646842,0
8,3,31,108.9878515419,68.2625601085,94.090536257,0
8,4,31,97.3751749127,81.1165872665,83.1115792825,0
